,Unnamed: 0,Data,PRECIP. TOTAL (mm),PRESSÃO ATM. (mB),PRESSÃO MAX. (mB),PRESSÃO MIN. (mB),RADIAÇÃO GLOBAL (KJ/m²),TEMP. AR (°C),TEMP. ORVALHO (°C),TEMP. MÁX. (°C),TEMP. MÍN. (°C),TEMP. ORVALHO MAX. (°C),TEMP. ORVALHO MIN. (°C),UMID. REL. MAX. (%),UMID. REL. MIN. (%),UMID. REL. AR (%),DIREÇÃO VENTO (°),RAJADA VENTO (m/s),VEL. VENTO (m/s)
4998,4998,2015-09-08,3.4,946.6125,947.0291666666668,946.1083333333332,-4779.829166666666,23.6625,17.120833333333334,24.6875,23.1375,17.520833333333332,16.670833333333334,71.0,65.45833333333333,69.20833333333333,72.125,11.475,5.591666666666666
4999,4999,2015-09-09,0.0083333333333333,950.7833333333332,951.1375,950.3875,-3707.8958333333335,19.945833333333333,17.3125,20.3,19.42083333333333,17.666666666666668,16.904166666666665,87.58333333333333,84.5,85.875,26.70833333333333,4.6875,2.1416666666666666
5000,5000,2015-09-10,0.0499999999999999,948.425,948.8458333333332,948.1666666666666,-4366.733333333334,24.254166666666663,18.3625,24.704166666666666,23.641666666666666,18.679166666666667,18.025,74.08333333333333,69.875,71.66666666666667,95.91666666666669,9.241666666666667,3.716666666666667
5001,5001,2015-09-11,2.1666666666666665,952.2625,952.55,951.5125,-4419.170833333334,19.791666666666668,18.40833333333333,20.491666666666667,19.570833333333333,18.841666666666665,18.204166666666666,92.75,89.29166666666667,91.79166666666669,106.08333333333331,7.820833333333333,3.3541666666666665
5002,5002,2015-09-12,0.65,956.95,957.4166666666666,956.5375,-4024.491666666667,12.7375,10.9,13.125,12.541666666666666,11.375,10.729166666666666,90.58333333333331,86.95833333333333,88.70833333333333,76.33333333333333,9.254166666666666,5.541666666666667
5003,5003,2015-09-13,0.0,957.7791666666668,958.0791666666668,957.4833333333332,-3771.370833333333,16.158333333333335,11.566666666666668,16.670833333333334,15.391666666666666,11.883333333333333,11.008333333333333,77.875,72.54166666666667,75.08333333333333,111.0,7.199999999999999,3.9791666666666665
5004,5004,2015-09-14,0.0,955.9708333333332,956.2916666666666,955.7791666666668,-3654.3541666666665,21.945833333333336,14.8125,22.491666666666664,21.133333333333333,15.216666666666669,14.35,69.375,63.958333333333336,66.375,84.95833333333333,7.083333333333333,3.720833333333333
5005,5005,2015-09-15,0.0,953.3291666666668,953.6083333333332,953.1416666666668,-3706.7875,26.675,15.820833333333333,27.225,25.954166666666666,16.279166666666665,15.445833333333333,56.54166666666666,52.04166666666666,53.833333333333336,67.41666666666667,8.5375,4.604166666666667
5006,5006,2015-09-16,0.0,950.95,951.2333333333332,950.7375,-3765.383333333333,28.4,16.754166666666666,29.066666666666663,27.6625,17.116666666666667,16.320833333333333,52.91666666666666,48.208333333333336,50.66666666666666,91.58333333333331,8.075000000000001,4.175
5007,5007,2015-09-17,0.0,950.7875,950.9958333333334,950.5416666666666,-3777.5416666666665,28.6375,17.033333333333335,29.35833333333333,27.979166666666668,17.483333333333334,16.579166666666666,53.5,48.5,51.0,111.58333333333331,6.466666666666666,3.220833333333333
5008,5008,2015-09-18,0.0,951.8,952.0083333333332,951.5375,-3760.754166666667,29.02083333333333,16.241666666666667,29.96666666666667,28.09583333333333,16.787499999999998,15.408333333333331,53.375,46.29166666666666,50.083333333333336,100.83333333333331,4.604166666666667,2.3875
5009,5009,2015-09-19,0.0,952.125,952.4083333333332,951.875,-3633.3875,30.25,13.183333333333332,31.27083333333333,29.3125,14.308333333333335,12.0,44.458333333333336,35.875,40.208333333333336,74.29166666666667,5.6000000000000005,3.0
5010,5010,2015-09-20,0.0,951.3958333333334,951.6375,951.1375,-3618.695833333333,29.883333333333336,8.058333333333334,31.05,28.6625,9.5375,6.875,31.791666666666668,24.041666666666668,27.416666666666668,42.25,5.875,3.0708333333333333
5011,5011,2015-09-21,0.0,950.7583333333332,950.9791666666666,950.5666666666666,-3638.2791666666662,29.008333333333336,9.2125,30.33333333333333,27.775,10.429166666666667,7.9375,36.875,28.25,32.416666666666664,65.125,5.554166666666667,3.079166666666667
5012,5012,2015-09-22,0.0,950.3708333333334,950.5833333333334,950.1541666666668,-3699.675,28.47083333333333,10.3375,29.6125,27.3875,11.6375,9.204166666666667,39.0,30.33333333333333,34.291666666666664,87.04166666666667,4.745833333333334,2.395833333333333
5013,5013,2015-09-23,0.0,949.375,949.6333333333332,949.15,-3708.8291666666655,28.9,11.616666666666667,30.133333333333336,27.866666666666664,12.608333333333334,10.525,41.79166666666666,33.333333333333336,37.75,77.54166666666667,5.495833333333334,2.779166666666667
5014,5014,2015-09-24,0.0,949.725,949.9541666666668,949.45,-3734.2708333333335,29.48333333333333,16.775000000000002,30.2125,28.67083333333333,17.291666666666668,16.183333333333334,50.833333333333336,44.583333333333336,47.708333333333336,89.5,6.3,2.9958333333333336
5015,5015,2015-09-25,0.0,950.3583333333332,950.6375,949.9958333333334,-3747.6125,28.6,18.191666666666663,29.55,27.854166666666668,18.70833333333333,17.787499999999998,57.375,51.208333333333336,54.458333333333336,102.04166666666669,7.283333333333334,3.454166666666667
5016,5016,2015-09-26,2.1333333333333333,952.9833333333332,953.3708333333334,952.5208333333334,-4736.291666666667,22.6375,18.95833333333333,23.23333333333333,22.258333333333336,19.266666666666666,18.64583333333333,82.58333333333333,77.16666666666667,80.33333333333333,79.54166666666667,7.520833333333333,3.5625
5017,5017,2015-09-27,0.0,952.5291666666668,952.825,952.2208333333332,-4012.908333333333,23.45,18.7875,24.175,22.954166666666666,19.4625,18.383333333333333,79.20833333333333,73.29166666666667,76.20833333333333,171.79166666666666,5.016666666666667,2.4166666666666665
5018,5018,2015-09-28,0.0,951.9291666666668,952.2541666666666,951.7375,-3898.845833333333,21.71666666666667,17.533333333333335,22.245833333333334,21.166666666666668,17.9375,17.054166666666667,81.08333333333333,75.75,78.45833333333333,116.625,3.529166666666667,1.5041666666666669
5019,5019,2015-09-29,0.0,950.3166666666666,950.5708333333332,950.0833333333334,-3649.3125,24.666666666666668,17.4875,25.329166666666666,23.84583333333333,18.10833333333333,16.820833333333333,71.125,64.33333333333333,67.45833333333333,65.79166666666667,5.020833333333333,2.3375
5020,5020,2015-09-30,0.9833333333333334,952.175,952.5541666666668,951.6916666666666,-4378.1375,21.15833333333333,16.945833333333333,21.7375,20.84583333333333,17.208333333333332,16.654166666666665,79.75,75.25,78.41666666666667,112.75,7.0875,3.6291666666666655
5021,5021,2015-10-01,0.125,951.5583333333334,951.775,951.35,-3569.320833333333,24.09583333333333,17.033333333333335,24.64583333333333,23.4375,17.566666666666666,16.445833333333333,70.58333333333333,65.0,67.58333333333333,110.79166666666669,6.379166666666666,3.3833333333333333
5022,5022,2015-10-02,0.0,950.2541666666666,950.4875,950.0166666666668,-3251.883333333333,27.883333333333336,17.95,28.5125,27.179166666666664,18.375,17.287499999999998,59.79166666666666,53.875,57.0,164.625,6.704166666666667,3.4625
5023,5023,2015-10-03,0.375,952.3958333333334,952.6333333333332,951.9875,-1000.8791666666666,22.8,19.65,23.504166666666663,22.445833333333336,19.9375,19.391666666666666,84.66666666666667,79.41666666666667,82.79166666666667,151.58333333333334,6.454166666666667,3.4625
5024,5024,2015-10-04,0.0,954.8166666666666,955.2,954.4416666666666,-3979.675,22.0875,18.7875,22.479166666666668,21.508333333333336,19.133333333333333,18.383333333333333,84.625,80.70833333333333,82.54166666666667,97.33333333333331,5.6375,2.9
5025,5025,2015-10-05,0.0,953.7083333333334,953.9958333333334,953.525,-3555.5916666666667,25.191666666666663,17.779166666666665,25.879166666666663,24.375,18.433333333333334,16.954166666666666,70.875,64.20833333333333,67.5,111.83333333333331,3.9375,1.9833333333333332
5026,5026,2015-10-06,0.0,951.8625,952.1458333333334,951.6791666666668,-3531.0291666666667,28.09583333333333,17.220833333333335,28.8375,27.320833333333336,17.895833333333332,16.724999999999998,57.958333333333336,51.333333333333336,54.333333333333336,80.41666666666667,7.4375,3.975
5027,5027,2015-10-07,0.0,950.8458333333332,951.1,950.6041666666666,-3648.2,28.379166666666663,17.929166666666667,28.929166666666664,27.90833333333333,18.379166666666663,17.391666666666666,55.208333333333336,50.708333333333336,53.41666666666666,102.58333333333331,9.395833333333334,4.7250000000000005
5028,5028,2015-10-08,0.0,950.4541666666668,950.7625,950.1916666666666,-3635.595833333333,27.7375,18.925,28.433333333333334,27.02916666666667,19.5375,18.416666666666668,62.75,56.91666666666666,59.75,124.70833333333331,7.0125,3.2291666666666665
